Symbol,Date,Open,High,Low,Close,Adj Close,Volume
MCD,2017-03-08,128.070007,128.360001,127.470001,128.08999599999999,125.791374,3571700
MCD,2017-03-09,127.949997,128.720001,127.690002,128.139999,125.84048500000002,3265700
MCD,2017-03-10,128.559998,128.58999599999999,127.720001,127.980003,125.68335,3178900
MCD,2017-03-13,128.009995,128.270004,127.349998,127.610001,125.319984,3130800
MCD,2017-03-14,127.650002,128.229996,127.5,127.800003,125.506584,2492700
MCD,2017-03-15,128.21000700000002,128.300003,127.470001,127.879997,125.585144,3529300
MCD,2017-03-16,128.300003,128.899994,127.93,127.980003,125.68335,3945700
MCD,2017-03-17,128.570007,129.979996,128.419998,128.639999,126.331505,12532700
MCD,2017-03-20,128.990005,129.479996,128.470001,128.779999,126.468994,3415500
MCD,2017-03-21,129.220001,129.75,128.179993,128.520004,126.21366100000002,4062400
MCD,2017-03-22,128.580002,129.149994,128.41000400000001,129.100006,126.783249,3174200
MCD,2017-03-23,129.139999,129.58999599999999,128.809998,129.0,126.685043,2774500
MCD,2017-03-24,129.380005,129.679993,129.16000400000001,129.33999599999999,127.01893600000001,3568200
MCD,2017-03-27,129.080002,129.820007,129.020004,129.490005,127.16626000000001,2540400
MCD,2017-03-28,129.46000700000002,129.770004,128.940002,129.449997,127.12696799999999,3487400
MCD,2017-03-29,129.0,129.669998,128.630005,128.83999599999999,126.527924,3197800
MCD,2017-03-30,128.75,129.529999,128.600006,129.320007,126.99931299999999,2018000
MCD,2017-03-31,129.389999,130.190002,129.300003,129.610001,127.284103,3041700
MCD,2017-04-03,129.5,129.71000700000002,128.860001,129.610001,127.284103,3287100
MCD,2017-04-04,129.139999,129.529999,128.649994,129.28999299999998,126.96983300000001,3414000
MCD,2017-04-05,129.889999,131.580002,129.649994,130.41000400000001,128.069748,4052200
MCD,2017-04-06,130.309998,130.66000400000001,129.96000700000002,130.149994,127.8144,3856900
MCD,2017-04-07,130.020004,130.399994,129.619995,129.96000700000002,127.62781499999998,2176600
MCD,2017-04-10,129.949997,130.649994,129.520004,129.979996,127.647461,2709300
MCD,2017-04-11,130.619995,131.240005,129.800003,131.199997,128.845566,3677600
MCD,2017-04-12,131.309998,131.559998,130.869995,131.259995,128.904495,3195500
MCD,2017-04-13,131.0,131.139999,130.570007,130.759995,128.413467,2429200
MCD,2017-04-17,131.25,131.869995,130.91000400000001,131.350006,128.992874,3236400
MCD,2017-04-18,132.009995,132.800003,131.800003,132.300003,129.925842,3617400
MCD,2017-04-19,132.639999,133.0,132.33999599999999,132.639999,130.25972,3132800
MCD,2017-04-20,132.649994,133.440002,132.639999,133.270004,130.878433,2697300
MCD,2017-04-21,133.550003,133.880005,133.149994,133.41000400000001,131.01591499999998,3466100
MCD,2017-04-24,134.240005,134.759995,133.259995,134.229996,131.821182,5041000
MCD,2017-04-25,138.139999,141.990005,137.179993,141.699997,139.157135,10893800
MCD,2017-04-26,141.699997,142.0,140.33999599999999,140.83999599999999,138.31256100000002,7132200
MCD,2017-04-27,141.880005,142.78999299999998,140.850006,140.869995,138.342041,5183700
MCD,2017-04-28,140.389999,140.759995,139.779999,139.929993,137.4189,4768500
MCD,2017-05-01,139.860001,141.449997,139.83999599999999,141.149994,138.617004,3747200
MCD,2017-05-02,140.979996,141.809998,140.720001,141.229996,138.695557,3774100
MCD,2017-05-03,142.199997,142.699997,141.399994,142.619995,140.060623,4278400
MCD,2017-05-04,142.619995,143.669998,142.259995,143.449997,140.875748,4178800
MCD,2017-05-05,143.419998,143.979996,142.580002,143.96000700000002,141.376602,2452700
MCD,2017-05-08,143.929993,144.5,143.66000400000001,144.240005,141.651566,2813000
MCD,2017-05-09,144.08999599999999,144.979996,144.0,144.360001,141.769409,3053800
MCD,2017-05-10,143.860001,144.639999,143.729996,144.520004,141.926544,2273300
MCD,2017-05-11,144.080002,144.41000400000001,143.399994,144.21000700000002,141.62210100000001,1941900
MCD,2017-05-12,144.5,145.5,144.46000700000002,145.360001,142.751465,2747900
MCD,2017-05-15,145.429993,146.399994,145.429993,146.279999,143.654953,3332800
MCD,2017-05-16,146.550003,147.669998,146.279999,147.28999299999998,144.64682,3540900
MCD,2017-05-17,147.28999299999998,147.46000700000002,146.240005,146.41000400000001,143.782623,3875600
MCD,2017-05-18,146.41000400000001,147.240005,145.809998,147.009995,144.371841,2730900
MCD,2017-05-19,147.25,148.830002,146.83999599999999,148.149994,145.491379,4071200
MCD,2017-05-22,148.300003,148.880005,147.929993,148.190002,145.530685,3294500
MCD,2017-05-23,148.220001,148.529999,147.649994,147.820007,145.167328,3262300
MCD,2017-05-24,147.940002,149.990005,147.0,149.5,146.817169,3348900
MCD,2017-05-25,149.809998,149.949997,149.270004,149.779999,147.09213300000002,3408100
MCD,2017-05-26,149.869995,150.240005,149.25,149.860001,147.1707,3258200
MCD,2017-05-30,149.949997,150.330002,149.520004,149.929993,147.239441,3113900
MCD,2017-05-31,150.119995,151.149994,149.600006,150.889999,148.18222,6415700
MCD,2017-06-01,150.78999299999998,152.389999,150.350006,152.389999,150.59346000000002,4349800
MCD,2017-06-02,152.520004,153.899994,152.149994,153.740005,151.927551,4316700
MCD,2017-06-05,153.630005,153.66000400000001,152.759995,152.78999299999998,150.98873899999998,2633700
MCD,2017-06-06,152.369995,152.58999599999999,151.21000700000002,151.229996,149.447128,3661900
MCD,2017-06-07,151.229996,152.009995,150.729996,151.940002,150.148773,2922900
MCD,2017-06-08,151.940002,152.149994,151.009995,151.429993,149.644775,3696500
MCD,2017-06-09,151.880005,152.0,150.899994,151.479996,149.694168,4143100
MCD,2017-06-12,151.479996,151.479996,148.03999299999998,148.470001,146.719666,5902600
MCD,2017-06-13,148.860001,150.25,148.619995,149.820007,148.05375700000002,4267700
MCD,2017-06-14,150.320007,151.080002,149.91000400000001,150.679993,148.90361000000001,2675500
MCD,2017-06-15,149.899994,151.520004,149.649994,151.169998,149.387833,2517500
MCD,2017-06-16,150.979996,152.889999,150.919998,151.990005,150.198166,5443900
MCD,2017-06-19,152.389999,153.179993,151.83999599999999,153.139999,151.33461,3263800
MCD,2017-06-20,154.270004,155.279999,153.83999599999999,154.070007,152.253647,3614400
MCD,2017-06-21,154.179993,154.419998,153.610001,153.729996,151.917664,2448500
MCD,2017-06-22,153.779999,154.91000400000001,153.679993,154.800003,152.975052,2003800
MCD,2017-06-23,155.0,155.449997,154.429993,154.639999,152.816925,2214700
MCD,2017-06-26,155.179993,155.46000700000002,153.520004,153.96000700000002,152.144958,2360900
MCD,2017-06-27,154.0,154.820007,153.46000700000002,153.720001,151.907791,2139000
MCD,2017-06-28,154.03999299999998,154.679993,153.740005,154.300003,152.480942,1302800
MCD,2017-06-29,154.580002,154.580002,152.149994,153.130005,151.324738,1975900
MCD,2017-06-30,153.300003,153.770004,152.720001,153.16000400000001,151.354385,2508200
MCD,2017-07-03,153.440002,153.869995,152.479996,152.5,150.70216399999998,1100700
MCD,2017-07-05,152.820007,153.570007,151.990005,153.070007,151.26544199999998,2497300
MCD,2017-07-06,152.699997,153.46000700000002,152.330002,153.08999599999999,151.285202,2019800
MCD,2017-07-07,153.369995,156.559998,153.149994,156.270004,154.427719,4117800
MCD,2017-07-10,156.279999,156.529999,155.16000400000001,155.520004,153.686569,2402200
MCD,2017-07-11,155.08999599999999,155.880005,154.009995,154.91000400000001,153.083755,2008800
MCD,2017-07-12,155.41000400000001,156.75,155.270004,156.580002,154.734055,2094900
MCD,2017-07-13,156.490005,156.53999299999998,154.33999599999999,155.03999299999998,153.212204,3169700
MCD,2017-07-14,154.990005,155.5,154.729996,155.279999,153.449387,2440200
MCD,2017-07-17,155.429993,155.440002,154.699997,155.259995,153.42961100000002,2408700
MCD,2017-07-18,155.0,155.270004,153.369995,153.96000700000002,152.144958,3890300
MCD,2017-07-19,154.130005,154.46000700000002,153.479996,153.889999,152.075775,3072200
MCD,2017-07-20,154.029999,155.220001,153.550003,154.21000700000002,152.391998,2240200
MCD,2017-07-21,154.059998,154.699997,153.28999299999998,153.919998,152.105408,3522400
MCD,2017-07-24,154.0,154.220001,151.770004,151.850006,150.059814,5307400
MCD,2017-07-25,157.75,159.979996,156.53999299999998,159.070007,157.194717,9511400
MCD,2017-07-26,158.759995,159.0,155.679993,156.509995,154.664871,4679000
MCD,2017-07-27,156.419998,157.429993,155.53999299999998,156.949997,155.09968600000002,4624100
MCD,2017-07-28,156.360001,156.66000400000001,155.070007,155.850006,154.012665,3964500
MCD,2017-07-31,155.919998,156.419998,154.850006,155.139999,153.311035,4272400
MCD,2017-08-01,154.979996,155.899994,153.71000700000002,154.03999299999998,152.223999,4185100
MCD,2017-08-02,153.759995,156.649994,153.71000700000002,156.58999599999999,154.743927,3326000
MCD,2017-08-03,156.559998,156.770004,154.41000400000001,154.720001,152.895981,3666100
MCD,2017-08-04,154.610001,154.820007,153.229996,153.820007,152.006607,4435400
MCD,2017-08-07,154.139999,155.389999,154.0,154.970001,153.14303600000002,3252100
MCD,2017-08-08,154.669998,155.25,154.100006,154.919998,153.093628,4234300
MCD,2017-08-09,155.300003,155.679993,154.350006,154.919998,153.093628,3006500
MCD,2017-08-10,154.330002,157.199997,154.25,156.619995,154.77358999999998,3874500
MCD,2017-08-11,156.880005,158.399994,156.630005,157.300003,155.445572,2925000
MCD,2017-08-14,157.449997,157.899994,156.46000700000002,157.259995,155.406036,2798000
MCD,2017-08-15,157.83999599999999,158.580002,157.33999599999999,157.619995,155.761795,2160100
MCD,2017-08-16,157.889999,159.380005,157.600006,158.899994,157.026703,2921800
MCD,2017-08-17,158.75,159.529999,157.809998,157.889999,156.028625,3071600
MCD,2017-08-18,157.990005,158.279999,157.020004,157.759995,155.900146,2595700
MCD,2017-08-21,158.169998,158.639999,157.53999299999998,158.360001,156.493073,2195100
MCD,2017-08-22,158.5,159.940002,158.389999,159.639999,157.75798,2122600
MCD,2017-08-23,159.300003,159.369995,158.380005,158.809998,156.937759,2190700
MCD,2017-08-24,159.110001,159.679993,158.330002,158.41000400000001,156.542496,1634800
MCD,2017-08-25,158.889999,159.33999599999999,158.529999,158.820007,156.947647,2019600
MCD,2017-08-28,159.03999299999998,159.96000700000002,158.66000400000001,159.669998,157.787628,2027300
MCD,2017-08-29,159.199997,159.759995,158.729996,159.380005,157.501053,3283400
MCD,2017-08-30,158.399994,159.639999,158.320007,159.529999,158.584595,2236500
MCD,2017-08-31,159.770004,160.0,159.350006,159.970001,159.021988,2717000
MCD,2017-09-01,159.869995,160.199997,159.5,159.809998,158.86293,1878300
MCD,2017-09-05,159.0,159.779999,158.070007,159.100006,158.15715,4000500
MCD,2017-09-06,159.229996,159.369995,158.220001,158.220001,157.282364,4143300
MCD,2017-09-07,158.470001,160.070007,158.330002,159.899994,158.952393,2965400
MCD,2017-09-08,159.529999,160.380005,159.179993,159.71000700000002,158.76353500000002,2984200
MCD,2017-09-11,160.0,161.720001,159.919998,161.529999,160.57273899999998,2333600
MCD,2017-09-12,160.21000700000002,160.720001,155.770004,156.330002,155.403564,10324100
MCD,2017-09-13,156.740005,157.779999,156.0,157.0,156.069595,4705600
MCD,2017-09-14,157.0,157.350006,156.050003,157.0,156.069595,3109700
MCD,2017-09-15,157.78999299999998,158.0,156.880005,156.919998,155.99006699999998,7425100
MCD,2017-09-18,157.720001,157.78999299999998,156.350006,156.679993,155.75148000000002,3831900
MCD,2017-09-19,157.270004,157.899994,156.330002,157.429993,156.49704,3554600
MCD,2017-09-20,157.899994,159.889999,157.759995,159.880005,158.932526,3641100
MCD,2017-09-21,159.869995,160.08999599999999,158.509995,159.029999,158.087555,2503400
MCD,2017-09-22,158.880005,159.740005,158.559998,158.91000400000001,157.968277,2442700
MCD,2017-09-25,158.470001,158.690002,156.100006,156.259995,155.333969,3661500
MCD,2017-09-26,156.25,156.83999599999999,153.270004,153.350006,152.441223,6420000
MCD,2017-09-27,153.509995,154.690002,153.440002,154.050003,153.13707,3915900
MCD,2017-09-28,156.16000400000001,158.309998,155.479996,157.490005,156.556686,4210200
MCD,2017-09-29,157.509995,158.03999299999998,156.119995,156.679993,155.75148000000002,3670100
MCD,2017-10-02,156.0,157.179993,155.800003,156.96000700000002,156.029831,2407000
MCD,2017-10-03,156.75,157.46000700000002,156.360001,156.860001,155.93042,2188400
MCD,2017-10-04,156.830002,157.419998,156.649994,157.21000700000002,156.27835100000001,1823100
MCD,2017-10-05,157.300003,158.919998,157.300003,158.800003,157.858917,2796000
MCD,2017-10-06,158.580002,160.130005,158.580002,159.600006,158.65419,3548500
MCD,2017-10-09,159.610001,160.490005,159.5,160.119995,159.171097,2120000
MCD,2017-10-10,159.690002,161.580002,159.58999599999999,160.580002,159.62837199999998,2909600
MCD,2017-10-11,160.899994,163.240005,160.580002,163.149994,162.18313600000002,3572500
MCD,2017-10-12,162.990005,164.399994,162.770004,163.91000400000001,162.93864399999998,3023600
MCD,2017-10-13,164.449997,165.509995,164.080002,165.369995,164.389984,2957400
MCD,2017-10-16,165.440002,165.740005,164.440002,165.009995,164.03212,2132300
MCD,2017-10-17,164.919998,166.020004,164.75,165.399994,164.4198,2379700
MCD,2017-10-18,165.28999299999998,166.25,163.889999,165.770004,164.787613,2798300
MCD,2017-10-19,165.820007,166.949997,164.919998,166.5,165.51328999999998,2478100
MCD,2017-10-20,167.229996,167.899994,165.5,166.300003,165.31448400000002,5577700
MCD,2017-10-23,166.100006,166.100006,163.08999599999999,163.33999599999999,162.37200900000002,6214800
MCD,2017-10-24,165.259995,166.490005,163.58999599999999,163.880005,162.90881299999998,7855200
MCD,2017-10-25,163.41000400000001,165.119995,163.0,163.580002,162.610596,3716200
MCD,2017-10-26,164.139999,164.649994,163.75,164.009995,163.03804,2934400
MCD,2017-10-27,164.08999599999999,165.850006,163.770004,165.389999,164.409866,2298100
MCD,2017-10-30,165.0,166.559998,164.669998,166.229996,165.24488799999997,2051000
MCD,2017-10-31,166.25,167.41000400000001,166.130005,166.91000400000001,165.92086799999998,2873000
MCD,2017-11-01,165.720001,167.990005,165.570007,166.369995,165.384048,2186100
MCD,2017-11-02,166.990005,168.470001,166.5,168.100006,167.10382099999998,2291000
MCD,2017-11-03,168.0,169.449997,167.600006,168.649994,167.650543,1959500
MCD,2017-11-06,168.899994,170.419998,168.600006,170.070007,169.06213400000001,3087700
MCD,2017-11-07,170.100006,170.820007,169.520004,170.770004,169.757996,2506000
MCD,2017-11-08,170.169998,170.919998,169.449997,170.100006,169.091965,2605000
MCD,2017-11-09,168.720001,169.199997,166.100006,167.0,166.01033,4219000
MCD,2017-11-10,166.399994,166.800003,163.520004,165.58999599999999,164.608673,4226800
MCD,2017-11-13,165.470001,167.949997,165.080002,167.369995,166.378128,2605600
MCD,2017-11-14,166.83999599999999,168.419998,166.570007,168.110001,167.113754,2180900
MCD,2017-11-15,167.690002,168.690002,167.149994,167.320007,166.32843,2019300
MCD,2017-11-16,167.679993,168.889999,167.529999,168.08999599999999,167.093857,2293400
MCD,2017-11-17,167.53999299999998,167.699997,166.16000400000001,166.720001,165.731979,2221400
MCD,2017-11-20,167.330002,167.850006,166.759995,166.929993,165.94073500000002,2442300
MCD,2017-11-21,167.550003,169.259995,167.509995,168.300003,167.302628,2653100
MCD,2017-11-22,169.270004,170.350006,168.669998,169.050003,168.048187,2719200
MCD,2017-11-24,168.880005,169.559998,168.820007,169.110001,168.107819,963200
MCD,2017-11-27,168.899994,169.179993,168.08999599999999,168.96000700000002,167.95871,2082400
MCD,2017-11-28,169.229996,171.380005,169.03999299999998,171.33999599999999,170.3246,2909900
MCD,2017-11-29,171.699997,172.020004,169.050003,170.429993,169.419998,4590300
MCD,2017-11-30,170.240005,173.169998,169.33999599999999,171.970001,171.970001,6023700
MCD,2017-12-01,172.770004,173.149994,170.389999,172.869995,172.869995,4279200
MCD,2017-12-04,173.270004,173.479996,170.429993,170.649994,170.649994,3943100
MCD,2017-12-05,173.639999,174.25,172.46000700000002,172.990005,172.990005,3228700
MCD,2017-12-06,173.479996,174.440002,173.0,173.479996,173.479996,2618700
MCD,2017-12-07,172.550003,173.28999299999998,171.919998,172.91000400000001,172.91000400000001,2284800
MCD,2017-12-08,173.03999299999998,173.53999299999998,172.509995,173.149994,173.149994,2241100
MCD,2017-12-11,172.940002,173.25,172.220001,173.25,173.25,2340800
MCD,2017-12-12,173.0,173.199997,171.850006,172.229996,172.229996,2805900
MCD,2017-12-13,172.440002,173.96000700000002,172.399994,173.550003,173.550003,2554000
MCD,2017-12-14,173.66000400000001,174.080002,172.830002,173.139999,173.139999,2666900
MCD,2017-12-15,174.300003,175.08999599999999,173.679993,174.059998,174.059998,7435200
MCD,2017-12-18,174.869995,175.779999,174.110001,174.199997,174.199997,2426300
MCD,2017-12-19,174.389999,174.899994,173.080002,173.389999,173.389999,3122500
MCD,2017-12-20,173.830002,173.880005,171.71000700000002,172.169998,172.169998,2749400
MCD,2017-12-21,172.600006,172.75,171.669998,171.850006,171.850006,2343300
MCD,2017-12-22,171.820007,172.03999299999998,170.550003,171.419998,171.419998,3234100
MCD,2017-12-26,171.08999599999999,171.639999,170.820007,171.28999299999998,171.28999299999998,1280200
MCD,2017-12-27,171.330002,172.740005,170.850006,172.669998,172.669998,1596800
MCD,2017-12-28,173.259995,173.550003,172.619995,173.100006,173.100006,1800100
MCD,2017-12-29,172.979996,172.979996,171.919998,172.119995,172.119995,2201800
MCD,2018-01-02,173.729996,174.479996,172.66000400000001,173.220001,173.220001,3696900
MCD,2018-01-03,173.229996,173.639999,172.0,172.490005,172.490005,3789600
MCD,2018-01-04,173.240005,174.130005,172.729996,173.699997,173.699997,2756400
MCD,2018-01-05,174.0,175.0,173.399994,174.050003,174.050003,3737700
MCD,2018-01-08,173.740005,174.21000700000002,172.929993,173.929993,173.929993,2060800
MCD,2018-01-09,174.229996,174.229996,173.009995,173.53999299999998,173.53999299999998,2674300
MCD,2018-01-10,173.5,174.0,172.470001,173.509995,173.509995,2172500
MCD,2018-01-11,173.559998,174.550003,172.100006,173.389999,173.389999,3078000
MCD,2018-01-12,173.360001,173.78999299999998,172.880005,173.570007,173.570007,2901600
MCD,2018-01-16,173.619995,174.41000400000001,172.880005,173.679993,173.679993,3662600
MCD,2018-01-17,174.350006,175.690002,173.880005,174.979996,174.979996,4129600
MCD,2018-01-18,175.190002,175.449997,173.899994,174.570007,174.570007,2154800
MCD,2018-01-19,174.990005,176.639999,174.380005,176.119995,176.119995,3746300
MCD,2018-01-22,175.970001,176.830002,175.610001,176.21000700000002,176.21000700000002,3217900
MCD,2018-01-23,175.570007,177.75,174.850006,176.809998,176.809998,3197600
MCD,2018-01-24,177.300003,177.300003,175.25,176.119995,176.119995,2810800
MCD,2018-01-25,176.399994,176.619995,174.66000400000001,175.66000400000001,175.66000400000001,2815800
MCD,2018-01-26,175.669998,178.399994,175.009995,178.360001,178.360001,3957700
MCD,2018-01-29,178.300003,178.699997,177.240005,177.770004,177.770004,6091900
MCD,2018-01-30,177.100006,177.669998,170.850006,172.479996,172.479996,9613000
MCD,2018-01-31,173.600006,174.300003,170.270004,171.139999,171.139999,7004200
MCD,2018-02-01,170.270004,173.53999299999998,168.889999,171.899994,171.899994,4751300
MCD,2018-02-02,170.800003,172.729996,168.990005,169.380005,169.380005,4604500
