Symbol,Date,Open,High,Low,Close,Adj Close,Volume
FB,2017-03-23,139.479996,140.389999,139.08999599999999,139.529999,139.529999,13022800
FB,2017-03-24,140.080002,141.020004,139.759995,140.33999599999999,140.33999599999999,16664700
FB,2017-03-27,139.050003,140.649994,138.770004,140.320007,140.320007,12800500
FB,2017-03-28,140.360001,141.949997,140.009995,141.759995,141.759995,14679400
FB,2017-03-29,141.990005,142.860001,141.429993,142.649994,142.649994,16527600
FB,2017-03-30,142.399994,142.949997,141.850006,142.41000400000001,142.41000400000001,12404000
FB,2017-03-31,142.309998,142.630005,141.889999,142.050003,142.050003,11478300
FB,2017-04-03,141.929993,142.470001,140.820007,142.279999,142.279999,13564000
FB,2017-04-04,141.860001,142.08999599999999,141.270004,141.729996,141.729996,12948600
FB,2017-04-05,142.259995,143.440002,141.28999299999998,141.850006,141.850006,17158100
FB,2017-04-06,142.110001,142.220001,140.91000400000001,141.169998,141.169998,15103400
FB,2017-04-07,141.199997,141.550003,140.240005,140.779999,140.779999,11818300
FB,2017-04-10,141.0,141.429993,140.630005,141.03999299999998,141.03999299999998,9039400
FB,2017-04-11,140.800003,141.029999,138.809998,139.919998,139.919998,16638100
FB,2017-04-12,139.720001,140.399994,139.440002,139.580002,139.580002,11612500
FB,2017-04-13,139.619995,140.580002,139.330002,139.389999,139.389999,10965600
FB,2017-04-17,139.759995,141.550003,139.75,141.419998,141.419998,11519700
FB,2017-04-18,141.270004,141.91000400000001,140.610001,140.96000700000002,140.96000700000002,14807500
FB,2017-04-19,141.350006,143.03999299999998,141.270004,142.270004,142.270004,15563900
FB,2017-04-20,142.949997,144.25,142.690002,143.800003,143.800003,15968200
FB,2017-04-21,143.899994,144.169998,142.270004,143.679993,143.679993,12382000
FB,2017-04-24,144.96000700000002,145.669998,144.33999599999999,145.470001,145.470001,14407200
FB,2017-04-25,145.78999299999998,147.149994,145.78999299999998,146.490005,146.490005,17767500
FB,2017-04-26,147.08999599999999,147.58999599999999,146.08999599999999,146.559998,146.559998,12395000
FB,2017-04-27,146.669998,147.75,146.139999,147.699997,147.699997,11275100
FB,2017-04-28,149.5,151.529999,149.070007,150.25,150.25,30568000
FB,2017-05-01,151.740005,152.570007,151.419998,152.46000700000002,152.46000700000002,25218300
FB,2017-05-02,153.33999599999999,153.440002,151.66000400000001,152.779999,152.779999,21870400
FB,2017-05-03,153.600006,153.600006,151.33999599999999,151.800003,151.800003,29782500
FB,2017-05-04,150.169998,151.520004,148.720001,150.850006,150.850006,36225500
FB,2017-05-05,151.449997,151.630005,149.78999299999998,150.240005,150.240005,17148500
FB,2017-05-08,150.71000700000002,151.080002,149.740005,151.059998,151.059998,15827500
FB,2017-05-09,151.490005,152.58999599999999,150.21000700000002,150.479996,150.479996,17453900
FB,2017-05-10,150.229996,150.520004,148.860001,150.28999299999998,150.28999299999998,12080700
FB,2017-05-11,150.309998,150.649994,149.41000400000001,150.03999299999998,150.03999299999998,11841900
FB,2017-05-12,150.399994,150.46000700000002,149.630005,150.330002,150.330002,9598200
FB,2017-05-15,150.169998,151.479996,149.770004,150.190002,150.190002,15064700
FB,2017-05-16,150.110001,150.21000700000002,149.029999,149.779999,149.779999,14550800
FB,2017-05-17,148.0,148.669998,144.419998,144.850006,144.850006,28300100
FB,2017-05-18,144.720001,148.149994,144.509995,147.66000400000001,147.66000400000001,23031600
FB,2017-05-19,148.449997,149.389999,147.96000700000002,148.059998,148.059998,16187900
FB,2017-05-22,148.080002,148.58999599999999,147.690002,148.240005,148.240005,12586700
FB,2017-05-23,148.520004,148.809998,147.25,148.070007,148.070007,12817800
FB,2017-05-24,148.509995,150.229996,148.419998,150.03999299999998,150.03999299999998,17862400
FB,2017-05-25,150.300003,152.58999599999999,149.949997,151.96000700000002,151.96000700000002,19891400
FB,2017-05-26,152.229996,152.25,151.149994,152.130005,152.130005,14996200
FB,2017-05-30,151.970001,152.899994,151.639999,152.380005,152.380005,13226000
FB,2017-05-31,152.699997,153.350006,151.08999599999999,151.46000700000002,151.46000700000002,18023900
FB,2017-06-01,151.75,152.28999299999998,150.300003,151.529999,151.529999,14530600
FB,2017-06-02,151.850006,153.630005,151.300003,153.610001,153.610001,16854400
FB,2017-06-05,153.639999,154.71000700000002,153.41000400000001,153.630005,153.630005,12520400
FB,2017-06-06,153.41000400000001,154.520004,152.479996,152.809998,152.809998,13457100
FB,2017-06-07,153.270004,153.75,152.33999599999999,153.119995,153.119995,12066700
FB,2017-06-08,154.080002,154.729996,153.100006,154.71000700000002,154.71000700000002,17719700
FB,2017-06-09,154.770004,155.58999599999999,146.610001,149.600006,149.600006,35577700
FB,2017-06-12,148.169998,149.199997,144.559998,148.440002,148.440002,33170200
FB,2017-06-13,150.149994,151.179993,148.899994,150.679993,150.679993,20483400
FB,2017-06-14,151.259995,152.399994,149.050003,150.25,150.25,20808800
FB,2017-06-15,147.669998,150.03999299999998,146.369995,149.800003,149.800003,18994200
FB,2017-06-16,149.58999599999999,150.830002,148.600006,150.639999,150.639999,22882400
FB,2017-06-19,151.71000700000002,153.570007,151.71000700000002,152.869995,152.869995,19026500
FB,2017-06-20,152.880005,153.83999599999999,152.21000700000002,152.25,152.25,14743900
FB,2017-06-21,152.360001,154.080002,151.880005,153.91000400000001,153.91000400000001,15039800
FB,2017-06-22,153.009995,154.550003,152.91000400000001,153.399994,153.399994,13005500
FB,2017-06-23,152.720001,155.199997,152.649994,155.070007,155.070007,18027000
FB,2017-06-26,156.25,156.5,153.199997,153.58999599999999,153.58999599999999,18049700
FB,2017-06-27,152.83999599999999,153.309998,150.389999,150.580002,150.580002,19360800
FB,2017-06-28,150.919998,153.470001,149.860001,153.240005,153.240005,16719100
FB,2017-06-29,152.279999,152.5,148.919998,151.03999299999998,151.03999299999998,23973500
FB,2017-06-30,151.899994,151.919998,150.059998,150.979996,150.979996,17666000
FB,2017-07-03,151.720001,152.149994,147.800003,148.429993,148.429993,13862700
FB,2017-07-05,149.0,150.850006,148.130005,150.33999599999999,150.33999599999999,14334300
FB,2017-07-06,149.029999,150.03999299999998,148.0,148.820007,148.820007,14951800
FB,2017-07-07,149.25,151.990005,149.190002,151.440002,151.440002,13615900
FB,2017-07-10,151.690002,153.979996,151.509995,153.5,153.5,13378700
FB,2017-07-11,153.369995,155.419998,152.91000400000001,155.270004,155.270004,13667700
FB,2017-07-12,156.490005,159.16000400000001,156.199997,158.899994,158.899994,22739400
FB,2017-07-13,158.740005,159.779999,158.419998,159.259995,159.259995,13929200
FB,2017-07-14,160.130005,160.320007,159.330002,159.970001,159.970001,16371200
FB,2017-07-17,160.25,160.779999,158.809998,159.729996,159.729996,12858800
FB,2017-07-18,159.66000400000001,163.729996,159.419998,162.860001,162.860001,23722900
FB,2017-07-19,163.58999599999999,165.699997,163.169998,164.139999,164.139999,26273600
FB,2017-07-20,164.800003,165.0,162.809998,164.529999,164.529999,18523100
FB,2017-07-21,164.16000400000001,165.050003,163.75,164.429993,164.429993,14744000
FB,2017-07-24,164.639999,166.169998,164.309998,166.0,166.0,17367000
FB,2017-07-25,165.009995,165.53999299999998,163.860001,165.279999,165.279999,15383200
FB,2017-07-26,166.009995,166.009995,164.100006,165.610001,165.610001,35236900
FB,2017-07-27,174.699997,175.490005,167.5,170.440002,170.440002,68910700
FB,2017-07-28,169.070007,173.429993,169.050003,172.449997,172.449997,24557600
FB,2017-07-31,172.0,172.720001,168.550003,169.25,169.25,25478900
FB,2017-08-01,169.820007,170.470001,169.050003,169.860001,169.860001,14385000
FB,2017-08-02,170.300003,170.550003,166.91000400000001,169.300003,169.300003,17433800
FB,2017-08-03,169.300003,169.699997,168.25,168.58999599999999,168.58999599999999,10793800
FB,2017-08-04,168.970001,170.059998,168.690002,169.619995,169.619995,10777700
FB,2017-08-07,169.949997,172.059998,169.66000400000001,171.979996,171.979996,12787800
FB,2017-08-08,171.880005,173.050003,170.619995,171.229996,171.229996,14393500
FB,2017-08-09,169.979996,171.449997,169.559998,171.179993,171.179993,10815000
FB,2017-08-10,170.059998,170.58999599999999,166.850006,167.399994,167.399994,20832700
FB,2017-08-11,167.949997,168.820007,166.850006,168.080002,168.080002,13791200
FB,2017-08-14,170.08999599999999,171.080002,169.28999299999998,170.75,170.75,12954200
FB,2017-08-15,171.490005,171.5,170.009995,171.0,171.0,8729200
FB,2017-08-16,171.25,171.380005,169.240005,170.0,170.0,15779900
FB,2017-08-17,169.33999599999999,169.860001,166.850006,166.91000400000001,166.91000400000001,17216000
FB,2017-08-18,166.83999599999999,168.669998,166.21000700000002,167.41000400000001,167.41000400000001,15093600
FB,2017-08-21,167.16000400000001,168.0,165.820007,167.779999,167.779999,11907500
FB,2017-08-22,168.279999,169.869995,167.149994,169.639999,169.639999,11391000
FB,2017-08-23,168.83999599999999,169.360001,168.199997,168.71000700000002,168.71000700000002,9856500
FB,2017-08-24,168.880005,169.28999299999998,166.41000400000001,167.740005,167.740005,14030400
FB,2017-08-25,167.860001,168.380005,166.179993,166.320007,166.320007,12614500
FB,2017-08-28,166.91000400000001,167.699997,166.330002,167.240005,167.240005,8553700
FB,2017-08-29,165.25,168.429993,165.0,168.050003,168.050003,11121000
FB,2017-08-30,168.169998,170.179993,167.630005,169.919998,169.919998,11138300
FB,2017-08-31,170.399994,172.149994,170.059998,171.970001,171.970001,17226500
FB,2017-09-01,172.399994,172.919998,171.309998,172.020004,172.020004,11677600
FB,2017-09-05,171.270004,172.389999,169.550003,170.720001,170.720001,13210900
FB,2017-09-06,170.91000400000001,172.479996,169.570007,172.08999599999999,172.08999599999999,13906300
FB,2017-09-07,171.940002,173.309998,170.270004,173.21000700000002,173.21000700000002,18049500
FB,2017-09-08,173.08999599999999,173.490005,170.800003,170.949997,170.949997,10998500
FB,2017-09-11,172.399994,173.889999,172.199997,173.509995,173.509995,12372000
FB,2017-09-12,173.759995,174.0,171.75,172.96000700000002,172.96000700000002,11186300
FB,2017-09-13,173.009995,173.169998,172.059998,173.050003,173.050003,9119300
FB,2017-09-14,172.259995,172.279999,170.5,170.96000700000002,170.96000700000002,15615700
FB,2017-09-15,170.880005,172.33999599999999,170.259995,171.639999,171.639999,15660500
FB,2017-09-18,171.990005,172.070007,169.33999599999999,170.009995,170.009995,12954000
FB,2017-09-19,170.619995,172.559998,170.360001,172.520004,172.520004,13168600
FB,2017-09-20,172.5,173.050003,170.699997,172.169998,172.169998,12264100
FB,2017-09-21,171.690002,172.270004,170.009995,171.110001,171.110001,11161400
FB,2017-09-22,170.21000700000002,171.729996,169.220001,170.53999299999998,170.53999299999998,12097100
FB,2017-09-25,169.240005,169.300003,161.559998,162.869995,162.869995,41251600
FB,2017-09-26,164.5,165.5,162.779999,164.21000700000002,164.21000700000002,23363300
FB,2017-09-27,165.899994,168.33999599999999,165.570007,167.679993,167.679993,19242500
FB,2017-09-28,167.940002,169.070007,167.16000400000001,168.729996,168.729996,12178700
FB,2017-09-29,168.830002,171.66000400000001,168.809998,170.869995,170.869995,15340400
FB,2017-10-02,171.389999,171.869995,168.75,169.470001,169.470001,13392300
FB,2017-10-03,169.300003,170.729996,169.199997,169.96000700000002,169.96000700000002,8190300
FB,2017-10-04,169.830002,170.669998,168.28999299999998,168.419998,168.419998,12127900
FB,2017-10-05,169.179993,171.309998,168.600006,171.240005,171.240005,14580600
FB,2017-10-06,170.25,172.369995,169.75,172.229996,172.229996,13124500
FB,2017-10-09,172.699997,174.880005,172.0,172.5,172.5,14570400
FB,2017-10-10,173.0,173.199997,170.800003,171.58999599999999,171.58999599999999,11341100
FB,2017-10-11,171.949997,172.779999,171.399994,172.740005,172.740005,11283700
FB,2017-10-12,172.610001,173.850006,172.28999299999998,172.550003,172.550003,10351000
FB,2017-10-13,173.449997,174.649994,173.199997,173.740005,173.740005,13658300
FB,2017-10-16,174.490005,175.0,174.059998,174.520004,174.520004,11498800
FB,2017-10-17,174.71000700000002,176.130005,174.360001,176.110001,176.110001,15990100
FB,2017-10-18,176.649994,176.740005,175.75,176.029999,176.029999,12752400
FB,2017-10-19,174.929993,176.029999,172.630005,174.559998,174.559998,14048400
FB,2017-10-20,175.5,175.880005,174.630005,174.979996,174.979996,12602200
FB,2017-10-23,175.199997,175.33999599999999,171.25,171.270004,171.270004,13852700
FB,2017-10-24,172.300003,173.240005,171.5,171.800003,171.800003,12267900
FB,2017-10-25,171.899994,172.25,168.889999,170.600006,170.600006,15868200
FB,2017-10-26,171.380005,172.28999299999998,170.389999,170.630005,170.630005,11833100
FB,2017-10-27,174.149994,178.21000700000002,173.899994,177.880005,177.880005,30285300
FB,2017-10-30,179.259995,180.690002,177.610001,179.869995,179.869995,24353200
FB,2017-10-31,180.570007,180.800003,178.940002,180.059998,180.059998,20174200
FB,2017-11-01,182.360001,182.899994,180.570007,182.66000400000001,182.66000400000001,40918300
FB,2017-11-02,180.630005,181.940002,177.33999599999999,178.919998,178.919998,35529900
FB,2017-11-03,179.28999299999998,179.860001,176.71000700000002,178.919998,178.919998,17822100
FB,2017-11-06,178.559998,180.449997,178.309998,180.169998,180.169998,13312700
FB,2017-11-07,180.5,180.75,178.96000700000002,180.25,180.25,12928200
FB,2017-11-08,179.78999299999998,180.350006,179.110001,179.559998,179.559998,10494100
FB,2017-11-09,178.309998,179.399994,177.08999599999999,179.300003,179.300003,12610300
FB,2017-11-10,178.350006,179.100006,177.96000700000002,178.46000700000002,178.46000700000002,11070200
FB,2017-11-13,177.5,179.03999299999998,177.300003,178.770004,178.770004,9523400
FB,2017-11-14,178.130005,178.970001,177.179993,178.070007,178.070007,9585900
FB,2017-11-15,176.66000400000001,178.570007,176.399994,177.949997,177.949997,10253700
FB,2017-11-16,178.759995,179.830002,178.5,179.58999599999999,179.58999599999999,15607600
FB,2017-11-17,179.300003,179.979996,178.899994,179.0,179.0,13018000
FB,2017-11-20,178.869995,179.5,178.100006,178.740005,178.740005,10052400
FB,2017-11-21,179.149994,181.889999,178.990005,181.860001,181.860001,14504000
FB,2017-11-22,181.300003,181.729996,180.440002,180.869995,180.869995,10376300
FB,2017-11-24,180.399994,183.149994,180.28999299999998,182.779999,182.779999,9426300
FB,2017-11-27,182.559998,183.729996,181.990005,183.029999,183.029999,12344500
FB,2017-11-28,183.509995,184.25,182.08999599999999,182.419998,182.419998,14379700
FB,2017-11-29,181.889999,181.970001,174.0,175.130005,175.130005,41933500
FB,2017-11-30,176.850006,178.279999,175.199997,177.179993,177.179993,25307600
FB,2017-12-01,176.029999,177.479996,172.33999599999999,175.100006,175.100006,20182500
FB,2017-12-04,176.28999299999998,176.570007,170.78999299999998,171.470001,171.470001,24459400
FB,2017-12-05,170.449997,175.380005,169.009995,172.830002,172.830002,20184900
FB,2017-12-06,172.5,176.770004,171.899994,176.059998,176.059998,20255800
FB,2017-12-07,175.800003,180.389999,175.800003,180.139999,180.139999,20404500
FB,2017-12-08,181.529999,182.279999,178.740005,179.0,179.0,19883800
FB,2017-12-11,179.300003,180.220001,178.800003,179.03999299999998,179.03999299999998,13168600
FB,2017-12-12,178.600006,179.179993,176.600006,176.96000700000002,176.96000700000002,16854100
FB,2017-12-13,177.300003,179.16000400000001,177.25,178.300003,178.300003,14615700
FB,2017-12-14,178.28999299999998,180.360001,177.679993,178.389999,178.389999,13591000
FB,2017-12-15,179.020004,180.490005,178.360001,180.179993,180.179993,28463100
FB,2017-12-18,181.009995,181.300003,179.75,180.820007,180.820007,17265400
FB,2017-12-19,179.949997,180.080002,178.220001,179.509995,179.509995,14920600
FB,2017-12-20,179.809998,179.809998,177.360001,177.889999,177.889999,11860500
FB,2017-12-21,177.940002,178.679993,177.050003,177.449997,177.449997,11600700
FB,2017-12-22,177.139999,177.529999,176.229996,177.199997,177.199997,8509500
FB,2017-12-26,176.630005,177.0,174.669998,175.990005,175.990005,8897300
FB,2017-12-27,176.550003,178.440002,176.259995,177.619995,177.619995,9496100
FB,2017-12-28,177.949997,178.940002,177.679993,177.919998,177.919998,12220800
FB,2017-12-29,178.0,178.850006,176.46000700000002,176.46000700000002,176.46000700000002,10261500
FB,2018-01-02,177.679993,181.580002,177.550003,181.419998,181.419998,18151900
FB,2018-01-03,181.880005,184.779999,181.330002,184.669998,184.669998,16886600
FB,2018-01-04,184.899994,186.21000700000002,184.100006,184.330002,184.330002,13880900
FB,2018-01-05,185.58999599999999,186.899994,184.929993,186.850006,186.850006,13574500
FB,2018-01-08,187.199997,188.899994,186.330002,188.279999,188.279999,17994700
FB,2018-01-09,188.699997,188.800003,187.100006,187.869995,187.869995,12393100
FB,2018-01-10,186.940002,187.889999,185.630005,187.83999599999999,187.83999599999999,10529900
FB,2018-01-11,188.399994,188.399994,187.380005,187.770004,187.770004,9588600
FB,2018-01-12,178.059998,181.479996,177.399994,179.369995,179.369995,77551300
FB,2018-01-16,181.5,181.75,178.03999299999998,178.389999,178.389999,36183800
FB,2018-01-17,179.259995,179.320007,175.800003,177.600006,177.600006,27992400
FB,2018-01-18,178.130005,180.979996,177.080002,179.800003,179.800003,23304900
FB,2018-01-19,180.850006,182.369995,180.169998,181.28999299999998,181.28999299999998,26826500
FB,2018-01-22,180.800003,185.389999,180.41000400000001,185.369995,185.369995,21059500
FB,2018-01-23,186.050003,189.550003,185.550003,189.350006,189.350006,25678800
FB,2018-01-24,189.889999,190.66000400000001,186.520004,186.550003,186.550003,24334500
FB,2018-01-25,187.949997,188.619995,186.600006,187.479996,187.479996,17377700
FB,2018-01-26,187.75,190.0,186.809998,190.0,190.0,17759200
FB,2018-01-29,188.75,188.83999599999999,185.630005,185.979996,185.979996,20453200
FB,2018-01-30,187.619995,188.179993,181.83999599999999,187.119995,187.119995,20858600
FB,2018-01-31,188.369995,189.830002,185.220001,186.889999,186.889999,43275100
FB,2018-02-01,188.220001,195.320007,187.889999,193.08999599999999,193.08999599999999,54211300
FB,2018-02-02,192.03999299999998,194.21000700000002,189.979996,190.279999,190.279999,26677500
